ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,Datetime,OccupancyRate,Price
15863,Others-CCCPS98,3103,26.14749998,91.72797778,1082,car,average,5,0,10-10-2016,13:30:00,10-10-2016 13:30:00,0.34869481147276826,5.0
15864,Others-CCCPS98,3103,26.14749998,91.72797778,1072,cycle,high,6,0,10-10-2016,14:03:00,10-10-2016 14:03:00,0.3454721237512085,5.0
15865,Others-CCCPS98,3103,26.14749998,91.72797778,1047,car,average,4,0,10-10-2016,14:30:00,10-10-2016 14:30:00,0.33741540444730905,5.0
15866,Others-CCCPS98,3103,26.14749998,91.72797778,1012,bike,average,5,0,10-10-2016,14:57:00,10-10-2016 14:57:00,0.32613599742184984,5.0
15867,Others-CCCPS98,3103,26.14749998,91.72797778,956,car,low,3,0,10-10-2016,15:30:00,10-10-2016 15:30:00,0.30808894618111504,5.0
15868,Others-CCCPS98,3103,26.14749998,91.72797778,919,car,low,3,0,10-10-2016,15:57:00,10-10-2016 15:57:00,0.29616500161134385,5.0
15869,Others-CCCPS98,3103,26.14749998,91.72797778,841,car,low,2,0,10-10-2016,16:30:00,10-10-2016 16:30:00,0.27102803738317754,5.0
15870,Others-CCCPS98,3103,26.14749998,91.72797778,660,car,low,2,0,11-10-2016,08:04:00,11-10-2016 08:04:00,0.21269738962294554,5.0
15871,Others-CCCPS98,3103,26.14749998,91.72797778,727,car,low,2,0,11-10-2016,08:30:00,11-10-2016 08:30:00,0.23428939735739607,5.0
15872,Others-CCCPS98,3103,26.14749998,91.72797778,831,truck,low,2,0,11-10-2016,08:57:00,11-10-2016 08:57:00,0.2678053496616178,5.0
15873,Others-CCCPS98,3103,26.14749998,91.72797778,958,car,average,4,0,11-10-2016,09:30:00,11-10-2016 09:30:00,0.308733483725427,5.0
15874,Others-CCCPS98,3103,26.14749998,91.72797778,1042,car,low,3,0,11-10-2016,09:57:00,11-10-2016 09:57:00,0.3358040605865292,5.0
15875,Others-CCCPS98,3103,26.14749998,91.72797778,1122,bike,average,4,0,11-10-2016,10:30:00,11-10-2016 10:30:00,0.3615855623590074,5.0
15876,Others-CCCPS98,3103,26.14749998,91.72797778,1174,bike,high,7,0,11-10-2016,10:57:00,11-10-2016 10:57:00,0.3783435385111183,5.0
15877,Others-CCCPS98,3103,26.14749998,91.72797778,1217,bike,average,6,0,11-10-2016,11:30:00,11-10-2016 11:30:00,0.39220109571382533,5.0
15878,Others-CCCPS98,3103,26.14749998,91.72797778,1259,bike,high,9,0,11-10-2016,12:03:00,11-10-2016 12:03:00,0.4057363841443764,5.0
15879,Others-CCCPS98,3103,26.14749998,91.72797778,1254,car,high,10,0,11-10-2016,12:30:00,11-10-2016 12:30:00,0.4041250402835965,5.0
15880,Others-CCCPS98,3103,26.14749998,91.72797778,1265,car,average,6,0,11-10-2016,13:04:00,11-10-2016 13:04:00,0.4076699967773123,5.0
15881,Others-CCCPS98,3103,26.14749998,91.72797778,1254,bike,high,8,0,11-10-2016,13:31:00,11-10-2016 13:31:00,0.4041250402835965,5.0
15882,Others-CCCPS98,3103,26.14749998,91.72797778,1238,cycle,average,5,0,11-10-2016,14:04:00,11-10-2016 14:04:00,0.39896873992910087,5.0
15883,Others-CCCPS98,3103,26.14749998,91.72797778,1200,bike,average,5,0,11-10-2016,14:30:00,11-10-2016 14:30:00,0.3867225265871737,5.0
15884,Others-CCCPS98,3103,26.14749998,91.72797778,1155,cycle,low,3,0,11-10-2016,15:03:00,11-10-2016 15:03:00,0.3722204318401547,5.0
15885,Others-CCCPS98,3103,26.14749998,91.72797778,1089,truck,low,3,0,11-10-2016,15:33:00,11-10-2016 15:33:00,0.3509506928778601,5.0
15886,Others-CCCPS98,3103,26.14749998,91.72797778,1017,car,low,3,0,11-10-2016,16:01:00,11-10-2016 16:01:00,0.3277473412826297,5.0
15887,Others-CCCPS98,3103,26.14749998,91.72797778,941,car,low,2,0,11-10-2016,16:26:00,11-10-2016 16:26:00,0.3032549145987754,5.0
15888,Others-CCCPS98,3103,26.14749998,91.72797778,679,bike,average,3,0,12-10-2016,08:04:00,12-10-2016 08:04:00,0.21882049629390912,5.0
15889,Others-CCCPS98,3103,26.14749998,91.72797778,747,car,low,3,0,12-10-2016,08:31:00,12-10-2016 08:31:00,0.24073477280051564,5.0
15890,Others-CCCPS98,3103,26.14749998,91.72797778,858,bike,average,4,0,12-10-2016,09:03:00,12-10-2016 09:03:00,0.2765066065098292,5.0
15891,Others-CCCPS98,3103,26.14749998,91.72797778,926,car,low,3,0,12-10-2016,09:26:00,12-10-2016 09:26:00,0.2984208830164357,5.0
15892,Others-CCCPS98,3103,26.14749998,91.72797778,1013,car,low,4,0,12-10-2016,10:01:00,12-10-2016 10:01:00,0.3264582661940058,5.0
15893,Others-CCCPS98,3103,26.14749998,91.72797778,1087,car,average,4,0,12-10-2016,10:31:00,12-10-2016 10:31:00,0.3503061553335482,5.0
15894,Others-CCCPS98,3103,26.14749998,91.72797778,1136,cycle,average,6,0,12-10-2016,11:04:00,12-10-2016 11:04:00,0.3660973251691911,5.0
15895,Others-CCCPS98,3103,26.14749998,91.72797778,1167,bike,average,6,0,12-10-2016,11:31:00,12-10-2016 11:31:00,0.37608765710602643,5.0
15896,Others-CCCPS98,3103,26.14749998,91.72797778,1205,car,high,10,0,12-10-2016,12:04:00,12-10-2016 12:04:00,0.3883338704479536,5.0
15897,Others-CCCPS98,3103,26.14749998,91.72797778,1226,car,high,9,0,12-10-2016,12:31:00,12-10-2016 12:31:00,0.3951015146632291,5.0
15898,Others-CCCPS98,3103,26.14749998,91.72797778,1239,bike,high,8,0,12-10-2016,13:04:00,12-10-2016 13:04:00,0.39929100870125683,5.0
15899,Others-CCCPS98,3103,26.14749998,91.72797778,1214,car,high,8,0,12-10-2016,13:34:00,12-10-2016 13:34:00,0.3912342893973574,5.0
15900,Others-CCCPS98,3103,26.14749998,91.72797778,1202,car,average,5,0,12-10-2016,14:03:00,12-10-2016 14:03:00,0.38736706413148564,5.0
15901,Others-CCCPS98,3103,26.14749998,91.72797778,1165,car,high,7,0,12-10-2016,14:34:00,12-10-2016 14:34:00,0.37544311956171444,5.0
15902,Others-CCCPS98,3103,26.14749998,91.72797778,1140,cycle,low,3,0,12-10-2016,15:01:00,12-10-2016 15:01:00,0.367386400257815,5.0
15903,Others-CCCPS98,3103,26.14749998,91.72797778,1088,car,average,4,0,12-10-2016,15:30:00,12-10-2016 15:30:00,0.35062842410570416,5.0
15904,Others-CCCPS98,3103,26.14749998,91.72797778,1050,car,low,2,0,12-10-2016,15:57:00,12-10-2016 15:57:00,0.338382210763777,5.0
15905,Others-CCCPS98,3103,26.14749998,91.72797778,961,bike,average,3,0,12-10-2016,16:31:00,12-10-2016 16:31:00,0.3097002900418949,5.0
15906,Others-CCCPS98,3103,26.14749998,91.72797778,656,car,low,2,0,13-10-2016,07:57:00,13-10-2016 07:57:00,0.21140831453432163,5.0
15907,Others-CCCPS98,3103,26.14749998,91.72797778,742,car,low,2,0,13-10-2016,08:31:00,13-10-2016 08:31:00,0.23912342893973573,5.0
15908,Others-CCCPS98,3103,26.14749998,91.72797778,843,car,low,3,0,13-10-2016,09:04:00,13-10-2016 09:04:00,0.27167257492748953,5.0
15909,Others-CCCPS98,3103,26.14749998,91.72797778,887,bike,low,3,0,13-10-2016,09:31:00,13-10-2016 09:31:00,0.2858524009023526,5.0
15910,Others-CCCPS98,3103,26.14749998,91.72797778,983,car,low,2,0,13-10-2016,09:57:00,13-10-2016 09:57:00,0.3167902030293265,5.0
15911,Others-CCCPS98,3103,26.14749998,91.72797778,1073,car,average,5,0,13-10-2016,10:31:00,13-10-2016 10:31:00,0.34579439252336447,5.0
15912,Others-CCCPS98,3103,26.14749998,91.72797778,1114,bike,average,6,0,13-10-2016,11:04:00,13-10-2016 11:04:00,0.3590074121817596,5.0
15913,Others-CCCPS98,3103,26.14749998,91.72797778,1133,car,high,8,0,13-10-2016,11:31:00,13-10-2016 11:31:00,0.3651305188527232,5.0
15914,Others-CCCPS98,3103,26.14749998,91.72797778,1161,truck,average,6,0,13-10-2016,11:57:00,13-10-2016 11:57:00,0.37415404447309053,5.0
15915,Others-CCCPS98,3103,26.14749998,91.72797778,1183,bike,average,7,0,13-10-2016,12:31:00,13-10-2016 12:31:00,0.3812439574605221,5.0
15916,Others-CCCPS98,3103,26.14749998,91.72797778,1219,cycle,high,8,0,13-10-2016,13:04:00,13-10-2016 13:04:00,0.39284563325813726,5.0
15917,Others-CCCPS98,3103,26.14749998,91.72797778,1210,bike,average,6,0,13-10-2016,13:31:00,13-10-2016 13:31:00,0.38994521430873347,5.0
15918,Others-CCCPS98,3103,26.14749998,91.72797778,1205,bike,average,6,0,13-10-2016,13:57:00,13-10-2016 13:57:00,0.3883338704479536,5.0
15919,Others-CCCPS98,3103,26.14749998,91.72797778,1186,car,high,6,0,13-10-2016,14:31:00,13-10-2016 14:31:00,0.38221076377699004,5.0
15920,Others-CCCPS98,3103,26.14749998,91.72797778,1141,bike,low,3,0,13-10-2016,15:04:00,13-10-2016 15:04:00,0.367708669029971,5.0
15921,Others-CCCPS98,3103,26.14749998,91.72797778,1089,car,low,3,0,13-10-2016,15:31:00,13-10-2016 15:31:00,0.3509506928778601,5.0
15922,Others-CCCPS98,3103,26.14749998,91.72797778,1017,bike,low,3,0,13-10-2016,16:04:00,13-10-2016 16:04:00,0.3277473412826297,5.0
15923,Others-CCCPS98,3103,26.14749998,91.72797778,947,car,average,3,0,13-10-2016,16:31:00,13-10-2016 16:31:00,0.30518852723171125,5.0
15924,Others-CCCPS98,3103,26.14749998,91.72797778,692,car,low,3,0,14-10-2016,08:01:00,14-10-2016 08:01:00,0.22300999033193683,5.0
15925,Others-CCCPS98,3103,26.14749998,91.72797778,766,car,low,2,0,14-10-2016,08:27:00,14-10-2016 08:27:00,0.24685787947147922,5.0
15926,Others-CCCPS98,3103,26.14749998,91.72797778,894,car,low,2,0,14-10-2016,09:01:00,14-10-2016 09:01:00,0.2881082823074444,5.0
15927,Others-CCCPS98,3103,26.14749998,91.72797778,1004,cycle,low,3,0,14-10-2016,09:27:00,14-10-2016 09:27:00,0.323557847244602,5.0
15928,Others-CCCPS98,3103,26.14749998,91.72797778,1094,car,low,4,0,14-10-2016,10:01:00,14-10-2016 10:01:00,0.35256203673864,5.0
15929,Others-CCCPS98,3103,26.14749998,91.72797778,1141,car,low,4,0,14-10-2016,10:27:00,14-10-2016 10:27:00,0.367708669029971,5.0
15930,Others-CCCPS98,3103,26.14749998,91.72797778,1184,car,average,6,0,14-10-2016,11:01:00,14-10-2016 11:01:00,0.38156622623267805,5.0
15931,Others-CCCPS98,3103,26.14749998,91.72797778,1228,car,high,9,0,14-10-2016,11:27:00,14-10-2016 11:27:00,0.3957460522075411,5.0
15932,Others-CCCPS98,3103,26.14749998,91.72797778,1244,car,high,9,0,14-10-2016,12:01:00,14-10-2016 12:01:00,0.4009023525620367,5.0
15933,Others-CCCPS98,3103,26.14749998,91.72797778,1242,car,high,10,0,14-10-2016,12:27:00,14-10-2016 12:27:00,0.4002578150177248,5.0
15934,Others-CCCPS98,3103,26.14749998,91.72797778,1260,car,high,9,0,14-10-2016,13:01:00,14-10-2016 13:01:00,0.40605865291653237,5.0
15935,Others-CCCPS98,3103,26.14749998,91.72797778,1247,truck,high,9,0,14-10-2016,13:27:00,14-10-2016 13:27:00,0.40186915887850466,5.0
15936,Others-CCCPS98,3103,26.14749998,91.72797778,1223,car,average,4,0,14-10-2016,14:01:00,14-10-2016 14:01:00,0.3941347083467612,5.0
15937,Others-CCCPS98,3103,26.14749998,91.72797778,1175,car,average,5,0,14-10-2016,14:34:00,14-10-2016 14:34:00,0.37866580728327426,5.0
15938,Others-CCCPS98,3103,26.14749998,91.72797778,1125,car,average,3,0,14-10-2016,15:01:00,14-10-2016 15:01:00,0.36255236867547536,5.0
15939,Others-CCCPS98,3103,26.14749998,91.72797778,1034,car,low,2,0,14-10-2016,15:27:00,14-10-2016 15:27:00,0.33322591040928135,5.0
15940,Others-CCCPS98,3103,26.14749998,91.72797778,940,car,low,2,0,14-10-2016,16:01:00,14-10-2016 16:01:00,0.3029326458266194,5.0
15941,Others-CCCPS98,3103,26.14749998,91.72797778,876,car,low,3,0,14-10-2016,16:34:00,14-10-2016 16:34:00,0.2823074444086368,5.0
15942,Others-CCCPS98,3103,26.14749998,91.72797778,530,car,low,2,0,15-10-2016,08:01:00,15-10-2016 08:01:00,0.17080244924266838,5.0
15943,Others-CCCPS98,3103,26.14749998,91.72797778,540,car,low,3,0,15-10-2016,08:34:00,15-10-2016 08:34:00,0.17402513696422817,5.0
15944,Others-CCCPS98,3103,26.14749998,91.72797778,568,car,average,3,0,15-10-2016,09:01:00,15-10-2016 09:01:00,0.18304866258459554,5.0
15945,Others-CCCPS98,3103,26.14749998,91.72797778,601,car,average,3,0,15-10-2016,09:27:00,15-10-2016 09:27:00,0.19368353206574282,5.0
15946,Others-CCCPS98,3103,26.14749998,91.72797778,671,car,low,4,0,15-10-2016,10:01:00,15-10-2016 10:01:00,0.2162423461166613,5.0
15947,Others-CCCPS98,3103,26.14749998,91.72797778,704,car,low,4,0,15-10-2016,10:27:00,15-10-2016 10:27:00,0.22687721559780857,5.0
15948,Others-CCCPS98,3103,26.14749998,91.72797778,729,car,average,5,0,15-10-2016,11:01:00,15-10-2016 11:01:00,0.23493393490170802,5.0
15949,Others-CCCPS98,3103,26.14749998,91.72797778,756,car,average,6,0,15-10-2016,11:27:00,15-10-2016 11:27:00,0.24363519174991943,5.0
15950,Others-CCCPS98,3103,26.14749998,91.72797778,798,bike,high,9,0,15-10-2016,12:01:00,15-10-2016 12:01:00,0.2571704801804705,5.0
15951,Others-CCCPS98,3103,26.14749998,91.72797778,826,cycle,high,9,0,15-10-2016,12:27:00,15-10-2016 12:27:00,0.2661940058008379,5.0
15952,Others-CCCPS98,3103,26.14749998,91.72797778,896,car,high,8,0,15-10-2016,13:01:00,15-10-2016 13:01:00,0.2887528198517564,5.0
15953,Others-CCCPS98,3103,26.14749998,91.72797778,997,car,average,6,0,15-10-2016,13:34:00,15-10-2016 13:34:00,0.32130196583951015,5.0
15954,Others-CCCPS98,3103,26.14749998,91.72797778,1059,car,average,5,0,15-10-2016,14:01:00,15-10-2016 14:01:00,0.3412826297131808,5.0
15955,Others-CCCPS98,3103,26.14749998,91.72797778,1062,car,average,5,0,15-10-2016,14:27:00,15-10-2016 14:27:00,0.34224943602964875,5.0
15956,Others-CCCPS98,3103,26.14749998,91.72797778,1060,cycle,low,3,0,15-10-2016,15:01:00,15-10-2016 15:01:00,0.34160489848533676,5.0
15957,Others-CCCPS98,3103,26.14749998,91.72797778,1052,bike,low,3,0,15-10-2016,15:27:00,15-10-2016 15:27:00,0.33902674830808893,5.0
15958,Others-CCCPS98,3103,26.14749998,91.72797778,1049,car,low,3,0,15-10-2016,16:01:00,15-10-2016 16:01:00,0.33805994199162104,5.0
15959,Others-CCCPS98,3103,26.14749998,91.72797778,1016,bike,low,2,0,15-10-2016,16:27:00,15-10-2016 16:27:00,0.32742507251047376,5.0
15960,Others-CCCPS98,3103,26.14749998,91.72797778,599,car,average,3,1,16-10-2016,08:04:00,16-10-2016 08:04:00,0.19303899452143086,5.0
15961,Others-CCCPS98,3103,26.14749998,91.72797778,665,bike,low,3,1,16-10-2016,08:27:00,16-10-2016 08:27:00,0.21430873348372542,5.0
15962,Others-CCCPS98,3103,26.14749998,91.72797778,798,truck,low,3,1,16-10-2016,09:01:00,16-10-2016 09:01:00,0.2571704801804705,5.0
15963,Others-CCCPS98,3103,26.14749998,91.72797778,921,car,low,4,1,16-10-2016,09:27:00,16-10-2016 09:27:00,0.29680953915565583,5.0
15964,Others-CCCPS98,3103,26.14749998,91.72797778,1034,car,low,5,1,16-10-2016,10:04:00,16-10-2016 10:04:00,0.33322591040928135,5.0
15965,Others-CCCPS98,3103,26.14749998,91.72797778,1064,bike,average,7,1,16-10-2016,10:34:00,16-10-2016 10:34:00,0.3428939735739607,5.0
15966,Others-CCCPS98,3103,26.14749998,91.72797778,1086,car,high,12,1,16-10-2016,11:01:00,16-10-2016 11:01:00,0.3499838865613922,5.0
15967,Others-CCCPS98,3103,26.14749998,91.72797778,1163,bike,average,9,1,16-10-2016,11:27:00,16-10-2016 11:27:00,0.3747985820174025,5.0
15968,Others-CCCPS98,3103,26.14749998,91.72797778,1244,cycle,average,9,1,16-10-2016,12:01:00,16-10-2016 12:01:00,0.4009023525620367,5.0
15969,Others-CCCPS98,3103,26.14749998,91.72797778,1269,car,average,10,1,16-10-2016,12:27:00,16-10-2016 12:27:00,0.40895907186593616,5.0
15970,Others-CCCPS98,3103,26.14749998,91.72797778,1279,bike,high,13,1,16-10-2016,13:01:00,16-10-2016 13:01:00,0.412181759587496,5.0
15971,Others-CCCPS98,3103,26.14749998,91.72797778,1194,car,high,12,1,16-10-2016,13:27:00,16-10-2016 13:27:00,0.3847889139542378,5.0
15972,Others-CCCPS98,3103,26.14749998,91.72797778,1065,car,average,7,1,16-10-2016,14:01:00,16-10-2016 14:01:00,0.34321624234611664,5.0
15973,Others-CCCPS98,3103,26.14749998,91.72797778,974,car,average,7,1,16-10-2016,14:34:00,16-10-2016 14:34:00,0.31388978407992263,5.0
15974,Others-CCCPS98,3103,26.14749998,91.72797778,930,truck,low,4,1,16-10-2016,15:01:00,16-10-2016 15:01:00,0.2997099581050596,5.0
15975,Others-CCCPS98,3103,26.14749998,91.72797778,855,car,low,4,1,16-10-2016,15:31:00,16-10-2016 15:31:00,0.2755398001933613,5.0
15976,Others-CCCPS98,3103,26.14749998,91.72797778,795,bike,low,4,1,16-10-2016,15:57:00,16-10-2016 15:57:00,0.25620367386400256,5.0
15977,Others-CCCPS98,3103,26.14749998,91.72797778,687,car,low,3,1,16-10-2016,16:31:00,16-10-2016 16:31:00,0.22139864647115695,5.0
15978,Others-CCCPS98,3103,26.14749998,91.72797778,587,car,low,2,0,17-10-2016,08:01:00,17-10-2016 08:01:00,0.18917176925555915,5.0
15979,Others-CCCPS98,3103,26.14749998,91.72797778,665,car,average,3,0,17-10-2016,08:27:00,17-10-2016 08:27:00,0.21430873348372542,5.0
15980,Others-CCCPS98,3103,26.14749998,91.72797778,772,car,average,3,0,17-10-2016,09:01:00,17-10-2016 09:01:00,0.2487914921044151,5.0
15981,Others-CCCPS98,3103,26.14749998,91.72797778,853,bike,low,3,0,17-10-2016,09:27:00,17-10-2016 09:27:00,0.2748952626490493,5.0
15982,Others-CCCPS98,3103,26.14749998,91.72797778,951,car,average,5,0,17-10-2016,10:04:00,17-10-2016 10:04:00,0.30647760232033516,5.0
15983,Others-CCCPS98,3103,26.14749998,91.72797778,1008,car,average,4,0,17-10-2016,10:31:00,17-10-2016 10:31:00,0.32484692233322593,5.0
15984,Others-CCCPS98,3103,26.14749998,91.72797778,1060,truck,average,6,0,17-10-2016,11:04:00,17-10-2016 11:04:00,0.34160489848533676,5.0
15985,Others-CCCPS98,3103,26.14749998,91.72797778,1105,car,average,6,0,17-10-2016,11:31:00,17-10-2016 11:31:00,0.3561069932323558,5.0
15986,Others-CCCPS98,3103,26.14749998,91.72797778,1142,car,high,9,0,17-10-2016,12:04:00,17-10-2016 12:04:00,0.368030937802127,5.0
15987,Others-CCCPS98,3103,26.14749998,91.72797778,1160,car,high,9,0,17-10-2016,12:31:00,17-10-2016 12:31:00,0.37383177570093457,5.0
15988,Others-CCCPS98,3103,26.14749998,91.72797778,1172,cycle,average,7,0,17-10-2016,12:57:00,17-10-2016 12:57:00,0.3776990009668063,5.0
15989,Others-CCCPS98,3103,26.14749998,91.72797778,1191,bike,high,8,0,17-10-2016,13:31:00,17-10-2016 13:31:00,0.3838221076377699,5.0
15990,Others-CCCPS98,3103,26.14749998,91.72797778,1205,car,average,4,0,17-10-2016,14:04:00,17-10-2016 14:04:00,0.3883338704479536,5.0
15991,Others-CCCPS98,3103,26.14749998,91.72797778,1191,car,average,5,0,17-10-2016,14:31:00,17-10-2016 14:31:00,0.3838221076377699,5.0
15992,Others-CCCPS98,3103,26.14749998,91.72797778,1160,car,average,5,0,17-10-2016,14:57:00,17-10-2016 14:57:00,0.37383177570093457,5.0
15993,Others-CCCPS98,3103,26.14749998,91.72797778,1148,car,low,3,0,17-10-2016,15:31:00,17-10-2016 15:31:00,0.3699645504350628,5.0
15994,Others-CCCPS98,3103,26.14749998,91.72797778,1146,car,average,3,0,17-10-2016,15:57:00,17-10-2016 15:57:00,0.3693200128907509,5.0
15995,Others-CCCPS98,3103,26.14749998,91.72797778,1142,cycle,low,2,0,17-10-2016,16:28:00,17-10-2016 16:28:00,0.368030937802127,5.0
15996,Others-CCCPS98,3103,26.14749998,91.72797778,684,car,low,3,0,18-10-2016,08:01:00,18-10-2016 08:01:00,0.220431840154689,5.0
15997,Others-CCCPS98,3103,26.14749998,91.72797778,754,car,low,2,0,18-10-2016,08:28:00,18-10-2016 08:28:00,0.24299065420560748,5.0
15998,Others-CCCPS98,3103,26.14749998,91.72797778,875,cycle,low,3,0,18-10-2016,09:01:00,18-10-2016 09:01:00,0.28198517563648084,5.0
15999,Others-CCCPS98,3103,26.14749998,91.72797778,984,car,low,3,0,18-10-2016,09:28:00,18-10-2016 09:28:00,0.31711247180148244,5.0
16000,Others-CCCPS98,3103,26.14749998,91.72797778,1106,bike,low,4,0,18-10-2016,10:01:00,18-10-2016 10:01:00,0.35642926200451175,5.0
16001,Others-CCCPS98,3103,26.14749998,91.72797778,1185,bike,low,4,0,18-10-2016,10:28:00,18-10-2016 10:28:00,0.381888495004834,5.0
16002,Others-CCCPS98,3103,26.14749998,91.72797778,1247,car,average,6,0,18-10-2016,11:01:00,18-10-2016 11:01:00,0.40186915887850466,5.0
16003,Others-CCCPS98,3103,26.14749998,91.72797778,1274,bike,average,6,0,18-10-2016,11:27:00,18-10-2016 11:27:00,0.4105704157267161,5.0
16004,Others-CCCPS98,3103,26.14749998,91.72797778,1304,bike,high,10,0,18-10-2016,12:01:00,18-10-2016 12:01:00,0.42023847889139543,5.0
16005,Others-CCCPS98,3103,26.14749998,91.72797778,1323,car,high,10,0,18-10-2016,12:27:00,18-10-2016 12:27:00,0.426361585562359,5.0
16006,Others-CCCPS98,3103,26.14749998,91.72797778,1340,car,average,6,0,18-10-2016,13:01:00,18-10-2016 13:01:00,0.43184015468901066,5.0
16007,Others-CCCPS98,3103,26.14749998,91.72797778,1342,car,high,9,0,18-10-2016,13:28:00,18-10-2016 13:28:00,0.4324846922333226,5.0
16008,Others-CCCPS98,3103,26.14749998,91.72797778,1331,car,high,9,0,18-10-2016,13:54:00,18-10-2016 13:54:00,0.4289397357396068,5.0
16009,Others-CCCPS98,3103,26.14749998,91.72797778,1309,truck,average,5,0,18-10-2016,14:27:00,18-10-2016 14:27:00,0.4218498227521753,5.0
16010,Others-CCCPS98,3103,26.14749998,91.72797778,1269,bike,low,3,0,18-10-2016,15:01:00,18-10-2016 15:01:00,0.40895907186593616,5.0
16011,Others-CCCPS98,3103,26.14749998,91.72797778,1221,truck,low,3,0,18-10-2016,15:27:00,18-10-2016 15:27:00,0.39349017080244925,5.0
16012,Others-CCCPS98,3103,26.14749998,91.72797778,1218,car,low,2,0,18-10-2016,15:55:00,18-10-2016 15:55:00,0.3925233644859813,5.0
16013,Others-CCCPS98,3103,26.14749998,91.72797778,1154,car,low,2,0,18-10-2016,16:27:00,18-10-2016 16:27:00,0.3718981630679987,5.0
16014,Others-CCCPS98,3103,26.14749998,91.72797778,829,car,low,3,0,19-10-2016,08:05:00,19-10-2016 08:05:00,0.26716081211730586,5.0
16015,Others-CCCPS98,3103,26.14749998,91.72797778,891,car,low,2,0,19-10-2016,08:25:00,19-10-2016 08:25:00,0.28714147599097645,5.0
16016,Others-CCCPS98,3103,26.14749998,91.72797778,1007,car,low,2,0,19-10-2016,08:58:00,19-10-2016 08:58:00,0.3245246535610699,5.0
16017,Others-CCCPS98,3103,26.14749998,91.72797778,1116,car,low,3,0,19-10-2016,09:32:00,19-10-2016 09:32:00,0.35965194972607156,5.0
16018,Others-CCCPS98,3103,26.14749998,91.72797778,1210,cycle,average,4,0,19-10-2016,09:58:00,19-10-2016 09:58:00,0.38994521430873347,5.0
16019,Others-CCCPS98,3103,26.14749998,91.72797778,1280,car,low,4,0,19-10-2016,10:25:00,19-10-2016 10:25:00,0.41250402835965194,5.0
16020,Others-CCCPS98,3103,26.14749998,91.72797778,1346,car,average,5,0,19-10-2016,10:59:00,19-10-2016 10:59:00,0.4337737673219465,5.0
16021,Others-CCCPS98,3103,26.14749998,91.72797778,1371,car,average,7,0,19-10-2016,11:25:00,19-10-2016 11:25:00,0.44183048662584595,5.0
16022,Others-CCCPS98,3103,26.14749998,91.72797778,1402,bike,average,6,0,19-10-2016,11:59:00,19-10-2016 11:59:00,0.4518208185626813,5.0
16023,Others-CCCPS98,3103,26.14749998,91.72797778,1420,bike,average,7,0,19-10-2016,12:25:00,19-10-2016 12:25:00,0.4576216564614889,5.0
16024,Others-CCCPS98,3103,26.14749998,91.72797778,1445,car,high,9,0,19-10-2016,12:58:00,19-10-2016 12:58:00,0.46567837576538834,5.0
16025,Others-CCCPS98,3103,26.14749998,91.72797778,1436,car,high,8,0,19-10-2016,13:25:00,19-10-2016 13:25:00,0.46277795681598455,5.0
16026,Others-CCCPS98,3103,26.14749998,91.72797778,1431,car,average,6,0,19-10-2016,13:58:00,19-10-2016 13:58:00,0.4611666129552046,5.0
16027,Others-CCCPS98,3103,26.14749998,91.72797778,1385,car,average,5,0,19-10-2016,14:32:00,19-10-2016 14:32:00,0.4463422494360296,5.0
16028,Others-CCCPS98,3103,26.14749998,91.72797778,1349,bike,average,5,0,19-10-2016,14:58:00,19-10-2016 14:58:00,0.43474057363841445,5.0
16029,Others-CCCPS98,3103,26.14749998,91.72797778,1252,car,low,3,0,19-10-2016,15:32:00,19-10-2016 15:32:00,0.40348050273928454,5.0
16030,Others-CCCPS98,3103,26.14749998,91.72797778,1201,car,low,3,0,19-10-2016,15:59:00,19-10-2016 15:59:00,0.3870447953593297,5.0
16031,Others-CCCPS98,3103,26.14749998,91.72797778,1152,car,low,2,0,19-10-2016,16:25:00,19-10-2016 16:25:00,0.37125362552368674,5.0
16032,Others-CCCPS98,3103,26.14749998,91.72797778,504,car,low,2,0,22-10-2016,07:59:00,22-10-2016 07:59:00,0.16242346116661296,5.0
16033,Others-CCCPS98,3103,26.14749998,91.72797778,511,car,low,2,0,22-10-2016,08:26:00,22-10-2016 08:26:00,0.1646793425717048,5.0
16034,Others-CCCPS98,3103,26.14749998,91.72797778,535,cycle,low,2,0,22-10-2016,08:59:00,22-10-2016 08:59:00,0.1724137931034483,5.0
16035,Others-CCCPS98,3103,26.14749998,91.72797778,583,car,low,3,0,22-10-2016,09:26:00,22-10-2016 09:26:00,0.18788269416693523,5.0
16036,Others-CCCPS98,3103,26.14749998,91.72797778,623,car,low,3,0,22-10-2016,09:59:00,22-10-2016 09:59:00,0.20077344505317435,5.0
16037,Others-CCCPS98,3103,26.14749998,91.72797778,660,truck,average,4,0,22-10-2016,10:26:00,22-10-2016 10:26:00,0.21269738962294554,5.0
16038,Others-CCCPS98,3103,26.14749998,91.72797778,710,bike,average,4,0,22-10-2016,10:59:00,22-10-2016 10:59:00,0.22881082823074445,5.0
16039,Others-CCCPS98,3103,26.14749998,91.72797778,760,car,average,6,0,22-10-2016,11:32:00,22-10-2016 11:32:00,0.24492426683854335,5.0
16040,Others-CCCPS98,3103,26.14749998,91.72797778,808,car,average,6,0,22-10-2016,11:59:00,22-10-2016 11:59:00,0.2603931679020303,5.0
